pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher.1,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2.4.1.1,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,2022-05-03,98.3,-2.19,4.91,"Díaz, Edwin",641513,621242,,ball,,,,,11,Travis Demeritte strikes out swinging.,R,R,R,NYM,ATL,B,,,0,2,2022,-0.94,1.14,-0.49,4.43,,,,1,9,Top,,,,,621512,,,6.915463360226680,-142.88303945251500,1.6303926382687600,-14.553143862008800,36.70258778939400,-17.382678456311000,3.54,1.65,,,,99.5,2383,7.3,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.22,,,,,,,,70,3,4-Seam Fastball,5,4,4,5,4,5,4,5,Standard,Standard,227,0,0.011,,
SL,2022-05-03,88.3,-2.2,5.1,"Díaz, Edwin",641513,621242,,called_strike,,,,,7,Travis Demeritte strikes out swinging.,R,R,R,NYM,ATL,S,,,0,1,2022,0.22,0.01,-0.66,1.9,,,,1,9,Top,,,,,621512,,,3.337859806485980,-128.58780181483,-1.768502637217510,1.730929803301720,26.208486148378200,-31.88287414821490,3.54,1.7,,,,89.5,2203,7,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.53,,,,,,,,70,2,Slider,5,4,4,5,4,5,4,5,Standard,Standard,108,0,-0.031,,
SL,2022-05-03,89.8,-2.21,5.15,"Díaz, Edwin",641513,621242,,called_strike,,,,,8,Travis Demeritte strikes out swinging.,R,R,R,NYM,ATL,S,,,0,0,2022,0.1,0.01,-0.16,1.75,,,,1,9,Top,,,,,621512,,,4.9451115374345700,-130.8274528683620,-2.519180922881720,0.11999887828003000,27.0006143325658,-31.68892741770070,3.57,1.68,,,,91.6,2194,7.2,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.27,,,,,,,,70,1,Slider,5,4,4,5,4,5,4,5,Standard,Standard,131,0,-0.024,,
SL,2022-05-03,90.1,-2.16,5.05,"Díaz, Edwin",621020,621242,strikeout,swinging_strike_blocked,,,,,14,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,S,2,,1,2,2022,0.13,0.04,0.92,0.27,,,,0,9,Top,,,,,621512,,,7.477790667615270,-131.0754331283210,-6.2033484332402800,0.2706478045447530,22.644666184729500,-30.7317951352404,3.56,1.7,,,,92.3,2310,7.2,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.26,,0,0,1,0,0,,69,6,Slider,5,4,4,5,4,5,4,5,Strategic,Standard,90,0.071,-0.158,,
SL,2022-05-03,90.6,-2.12,5.08,"Díaz, Edwin",621020,621242,,foul,,,,,14,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,S,,,1,2,2022,0.17,0.16,1.12,1.44,,,,0,9,Top,,,,,621512,,,7.887908033523540,-131.76694811414300,-3.597498933012950,0.40159244803678400,26.64937400954140,-29.70626962059070,3.56,1.7,139,67.7,19,92.6,2244,7.4,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.1,,,,,,,,69,5,Slider,5,4,4,5,4,5,4,5,Strategic,Standard,63,0,0,,
FF,2022-05-03,96.9,-2.19,4.94,"Díaz, Edwin",621020,621242,,foul,,,,,7,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,S,,,1,2,2022,-1.32,1.16,-0.59,2.16,,,,0,9,Top,,,,,621512,,,7.443443955239780,-140.85116821275900,-4.5583172953070700,-19.354133139918900,34.71070056520600,-15.920036983695200,3.56,1.7,4,87.6,-31,98.4,2392,7.4,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.13,,,,,,,,69,4,4-Seam Fastball,5,4,4,5,4,5,4,5,Strategic,Standard,230,0,0,,
SL,2022-05-03,90.4,-2.31,5.14,"Díaz, Edwin",621020,621242,,ball,,,,,13,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,B,,,0,2,2022,0.23,0.23,-0.04,0.26,,,,0,9,Top,,,,,621512,,,5.2555364639440300,-131.62132414978600,-6.89826239286839,1.759492479711850,23.59129782052890,-28.42734825495950,3.54,1.65,,,,92.6,2349,7.2,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.28,,,,,,,,69,3,Slider,5,4,4,5,4,5,4,5,Strategic,Standard,117,0,0.017,,
SL,2022-05-03,89.2,-2.3,5.15,"Díaz, Edwin",621020,621242,,swinging_strike,,,,,14,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,S,,,0,1,2022,0.14,0.28,0.49,1.23,,,,0,9,Top,,,,,621512,,,6.679186489871490,-129.75726202719700,-4.292128611004830,0.24019649616468800,26.133853434722700,-28.333656412533800,3.56,1.7,,,,90.8,2318,7.2,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.29,,,,,,,,69,2,Slider,5,4,4,5,4,5,4,5,Strategic,Standard,75,0,-0.046,,
SL,2022-05-03,87.7,-2.32,5.26,"Díaz, Edwin",621020,621242,,called_strike,,,,,7,"Dansby Swanson strikes out swinging, catcher Tomas Nido to first baseman Pete Alonso.",R,R,R,NYM,ATL,S,,,0,0,2022,0.14,0.08,-0.62,1.51,,,,0,9,Top,,,,,621512,,,3.88268108897555,-127.75643567179600,-3.17548379851383,0.7539671092928370,24.589863696897300,-30.917438273446100,3.47,1.61,,,,89.2,2266,7,662569,621242,621512,624413,643446,500871,641645,592192,608671,516782,53.48,,,,,,,,69,1,Slider,5,4,4,5,4,5,4,5,Strategic,Standard,135,0,-0.034,,
SL,2022-04-29,91.7,-2.09,5.09,"Díaz, Edwin",592663,621242,strikeout,swinging_strike,,,,,14,J.T. Realmuto strikes out swinging.,R,R,R,NYM,PHI,S,2,,0,2,2022,0.03,0.19,1.23,1.22,,,,2,9,Top,,,,,543510,,,8.43499199178231,-133.22537464249400,-4.374547176368720,-1.4493892906188900,28.840653530866700,-29.112440385536100,3.44,1.62,,,,92.9,2337,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.37,,0,0,1,0,0,,64,3,Slider,3,0,0,3,0,3,0,3,Standard,Standard,144,0.004,-0.059,,
SL,2022-04-29,90.2,-2.15,5.04,"Díaz, Edwin",592663,621242,,swinging_strike,,,,,14,J.T. Realmuto strikes out swinging.,R,R,R,NYM,PHI,S,,,0,1,2022,0.02,0.24,1.6,1.15,,,,2,9,Top,,,,,543510,,,9.401113908101210,-130.9800417087140,-4.231488489515290,-1.7842961612399200,28.294681046315800,-28.685564488091400,3.44,1.62,,,,91.4,2315,7.2,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.33,,,,,,,,64,2,Slider,3,0,0,3,0,3,0,3,Standard,Standard,117,0,-0.023,,
SL,2022-04-29,92.2,-2.26,5.05,"Díaz, Edwin",592663,621242,,foul,,,,,14,J.T. Realmuto strikes out swinging.,R,R,R,NYM,PHI,S,,,0,0,2022,0.28,0.39,1.12,1.85,,,,2,9,Top,,,,,543510,,,8.090344275802240,-133.953001389443,-3.0795701555634200,1.2705320932264700,33.592677835563900,-26.97999463760410,3.44,1.62,4,57.4,-24,92.8,2399,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.42,,,,,,,,64,1,Slider,3,0,0,3,0,3,0,3,Standard,Standard,161,0,-0.017,,
SL,2022-04-29,91.3,-2.25,4.96,"Díaz, Edwin",592206,621242,strikeout,swinging_strike,,,,,14,Nick Castellanos strikes out swinging.,R,R,R,NYM,PHI,S,2,,1,2,2022,0.22,0.29,1.03,1.82,,,,1,9,Top,,,,,543510,,,7.8819461135802600,-132.7942856068780,-2.6899405092738700,1.0137723281804800,27.03906293504200,-28.376064563131100,3.58,1.71,,,,92.8,2333,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.4,,0,0,1,0,0,,63,5,Slider,3,0,0,3,0,3,0,3,Standard,Standard,132,0.009,-0.112,,
SL,2022-04-29,90.6,-2.22,4.94,"Díaz, Edwin",592206,621242,,ball,,,,,14,Nick Castellanos strikes out swinging.,R,R,R,NYM,PHI,B,,,0,2,2022,0.32,-0.09,0.54,0.23,,,,1,9,Top,,,,,543510,,,6.323629659057850,-131.82120880812200,-5.744418256931110,2.4448142991129600,26.87542355085270,-32.282179674636300,3.53,1.71,,,,92.3,2352,7.2,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.26,,,,,,,,63,4,Slider,3,0,0,3,0,3,0,3,Strategic,Standard,100,0,0.011,,
SL,2022-04-29,91.4,-2.2,5.01,"Díaz, Edwin",592206,621242,,foul,,,,,7,Nick Castellanos strikes out swinging.,R,R,R,NYM,PHI,S,,,0,2,2022,0.15,0.19,-0.71,2.03,,,,1,9,Top,,,,,543510,,,3.467851778474060,-133.1934605517630,-2.1147560091741200,1.1399089026536300,27.255868241938000,-29.696082461398600,3.58,1.71,3,87.4,-35,93,2304,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.44,,,,,,,,63,3,Slider,3,0,0,3,0,3,0,3,Strategic,Standard,168,0,0,,
FF,2022-04-29,99.2,-2.21,4.82,"Díaz, Edwin",592206,621242,,swinging_strike,,,,,12,Nick Castellanos strikes out swinging.,R,R,R,NYM,PHI,S,,,0,1,2022,-1.2,1.33,0.15,4.31,,,,1,9,Top,,,,,543510,,,9.402175704448540,-144.05120428592900,1.0244028794958000,-18.957926146469400,38.211501705731900,-14.31820736616360,3.58,1.71,,,,100.1,2349,7.2,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.29,,,,,,,,63,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,231,0,-0.031,,
FF,2022-04-29,99,-2.44,4.86,"Díaz, Edwin",592206,621242,,swinging_strike,,,,,6,Nick Castellanos strikes out swinging.,R,R,R,NYM,PHI,S,,,0,0,2022,-1,1.31,0.3,2.72,,,,1,9,Top,,,,,543510,,,9.9823790155741,-143.6135506583770,-3.4125159742203700,-16.348145738684900,38.536956278976000,-13.545840742655500,3.58,1.71,,,,99.9,2462,7.3,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.19,,,,,,,,63,1,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,230,0,-0.024,,
SL,2022-04-29,91.9,-2.23,4.96,"Díaz, Edwin",547180,621242,strikeout,swinging_strike,,,,,14,Bryce Harper strikes out swinging.,R,L,R,NYM,PHI,S,2,,1,2,2022,0.14,0.27,0.61,1.02,,,,0,9,Top,,,,,543510,,,6.999574789929780,-133.61163779858400,-4.7410713631117600,0.03760340407273610,30.624228501568400,-28.043000868719400,3.24,1.63,,,,92.8,2319,7,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.48,,0,0,1,0,0,,62,5,Slider,3,0,0,3,0,3,0,3,Strategic,Strategic,199,0.018,-0.158,,
FF,2022-04-29,99.1,-2.21,4.87,"Díaz, Edwin",547180,621242,,foul,,,,,3,Bryce Harper strikes out swinging.,R,L,R,NYM,PHI,S,,,1,2,2022,-1.04,1.35,0.81,3.32,,,,0,9,Top,,,,,543510,,,10.83650066311530,-143.73314691709900,-1.8726170932982400,-17.146977613549400,38.16988935225940,-13.421850089234700,3.24,1.63,176,70.7,21,99.6,2297,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.4,,,,,,,,62,4,4-Seam Fastball,3,0,0,3,0,3,0,3,Strategic,Strategic,234,0,0,,
SL,2022-04-29,90,-2.27,5.13,"Díaz, Edwin",547180,621242,,foul,,,,,8,Bryce Harper strikes out swinging.,R,L,R,NYM,PHI,S,,,1,1,2022,0.19,0.13,0.26,1.83,,,,0,9,Top,,,,,543510,,,5.906517711029080,-130.9267362093100,-2.4573489907742900,0.8757748371618500,29.8861748278199,-30.331533571577600,3.24,1.63,3,68,-31,90.3,2309,6.7,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.84,,,,,,,,62,3,Slider,3,0,0,3,0,3,0,3,Infield shade,Strategic,178,0,-0.054,,
SL,2022-04-29,89.8,-2.35,5.1,"Díaz, Edwin",547180,621242,,foul,,,,,6,Bryce Harper strikes out swinging.,R,L,R,NYM,PHI,S,,,1,0,2022,0.15,0.37,0.29,2.3,,,,0,9,Top,,,,,543510,,,6.28389444900778,-130.74513507440000,-1.7631367309738500,0.43301673026387100,27.19434937843280,-27.802590913757800,3.24,1.63,4,85.4,-29,90.8,2239,6.8,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.67,,,,,,,,62,2,Slider,3,0,0,3,0,3,0,3,Infield shade,Strategic,215,0,-0.043,,
SL,2022-04-29,90.5,-2.38,5.12,"Díaz, Edwin",547180,621242,,ball,,,,,11,Bryce Harper strikes out swinging.,R,L,R,NYM,PHI,B,,,0,0,2022,0.07,0.4,-0.73,3.52,,,,0,9,Top,,,,,543510,,,4.044685856760830,-131.78461159917900,1.0953024699061500,-0.03809700840715950,26.956954406830100,-27.95015799996120,3.27,1.61,,,,92,2322,7.1,662592,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.45,,,,,,,,62,1,Slider,3,0,0,3,0,3,0,3,Infield shade,Strategic,215,0,0.033,,
SL,2022-04-26,90.8,-2.28,5.19,"Díaz, Edwin",668800,621242,field_out,hit_into_play,,,,,6,"Andrew Knizner grounds out, second baseman Jeff McNeil to first baseman Dominic Smith.",R,R,R,STL,NYM,X,4,ground_ball,0,2,2022,0.12,0.42,0.82,2.68,,,666185,2,9,Bot,129.45,140.97,,,543510,,,7.650691942152040,-132.1253411551000,-1.3001559695081000,-0.15625373931701500,27.16829152444450,-27.210601727316100,3.25,1.55,15,87.1,-9,92.5,2317,7.2,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.25,0.134,0.106,0,1,0,0,2,74,4,Slider,0,3,0,3,3,0,0,3,Standard,Standard,155,-0.014,-0.135,,
SL,2022-04-26,91.1,-2.27,5.19,"Díaz, Edwin",668800,621242,,foul,,,,,14,"Andrew Knizner grounds out, second baseman Jeff McNeil to first baseman Dominic Smith.",R,R,R,STL,NYM,S,,,0,2,2022,0.16,0.32,1.03,1.97,,,666185,2,9,Bot,,,,,543510,,,8.080352889051880,-132.55723788715600,-2.9354545810773900,0.24024444030563500,26.54560855622760,-28.017111647140700,3.25,1.55,197,74,53,92.9,2317,7.2,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.26,,,,,,,,74,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,196,0,0,,
SL,2022-04-26,91,-2.27,5.2,"Díaz, Edwin",668800,621242,,foul,,,,,6,"Andrew Knizner grounds out, second baseman Jeff McNeil to first baseman Dominic Smith.",R,R,R,STL,NYM,S,,,0,1,2022,0.19,0.31,0.4,2.58,,,666185,2,9,Bot,,,,,543510,,,6.429122016057920,-132.53060886920800,-1.3999419921292400,0.9505323765877870,26.09774217691970,-28.457330660496700,3.25,1.55,204,76.4,55,92.9,2385,7.2,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.31,,,,,,,,74,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,132,0,-0.048,,
SL,2022-04-26,89.9,-2.44,5.25,"Díaz, Edwin",668800,621242,,called_strike,,,,,6,"Andrew Knizner grounds out, second baseman Jeff McNeil to first baseman Dominic Smith.",R,R,R,STL,NYM,S,,,0,0,2022,0.2,0.37,0.55,2.07,,,666185,2,9,Bot,,,,,543510,,,7.097705374173940,-130.7893830919620,-2.778816814253880,0.9323159070399420,25.179195907547900,-27.49583007956880,3.11,1.49,,,,91.5,2382,7.1,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.4,,,,,,,,74,1,Slider,0,3,0,3,3,0,0,3,Standard,Standard,169,0,-0.035,,
SL,2022-04-26,89.6,-2.44,5.23,"Díaz, Edwin",657557,621242,field_out,hit_into_play,,,,,4,Paul DeJong flies out sharply to left fielder Travis Jankowski.,R,R,R,STL,NYM,X,7,fly_ball,0,0,2022,0.13,0.31,-0.66,2.17,,,666185,1,9,Bot,32.82,103.18,,,543510,,,4.197659576368250,-130.4884708642020,-2.2673477567429100,0.6312590963812000,26.510288630812300,-28.418754438798700,3.45,1.56,327,102.1,45,91.1,2331,7.1,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.44,0.063,0.108,0,1,0,0,3,73,1,Slider,0,3,0,3,3,0,0,3,Standard,Standard,121,-0.028,-0.3,,
SL,2022-04-26,91.2,-2.38,5.24,"Díaz, Edwin",664056,621242,field_out,hit_into_play,,,,,9,Harrison Bader pops out to second baseman Jeff McNeil.,R,R,R,STL,NYM,X,4,popup,2,2,2022,0.07,0.26,0.61,1.48,,,666185,0,9,Bot,145.95,137.59,,,543510,,,7.485548385589270,-132.65088757057100,-4.223830305068710,-0.7040910216625840,26.555187483396700,-28.428468949351200,3.02,1.42,165,61.7,47,92.9,2397,7.2,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.29,0.194,0.175,0,1,0,0,3,72,5,Slider,0,3,0,3,3,0,0,3,Standard,Standard,137,-0.041,-0.334,,
FF,2022-04-26,98.5,-2.46,4.94,"Díaz, Edwin",664056,621242,,called_strike,,,,,14,Harrison Bader pops out to second baseman Jeff McNeil.,R,R,R,STL,NYM,S,,,2,1,2022,-1.16,1.19,0.85,1.78,,,666185,0,9,Bot,,,,,543510,,,11.90798706669320,-142.76177494503900,-5.916479503857610,-18.682650868395600,34.291744109269400,-14.68375053906670,2.99,1.34,,,,100,2394,7.4,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.07,,,,,,,,72,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,234,0,-0.099,,
SL,2022-04-26,90,-2.44,5.23,"Díaz, Edwin",664056,621242,,ball,,,,,14,Harrison Bader pops out to second baseman Jeff McNeil.,R,R,R,STL,NYM,B,,,1,1,2022,0.17,0.34,1.64,1.56,,,666185,0,9,Bot,,,,,543510,,,9.947299543550340,-130.7744265043000,-3.972997126447920,0.07895282277065790,24.256223804091100,-27.612605513205700,3.03,1.42,,,,92.1,2296,7.3,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.17,,,,,,,,72,3,Slider,0,3,0,3,3,0,0,3,Standard,Standard,125,0,0.096,,
SL,2022-04-26,89.3,-2.49,5.23,"Díaz, Edwin",664056,621242,,ball,,,,,11,Harrison Bader pops out to second baseman Jeff McNeil.,R,R,R,STL,NYM,B,,,0,1,2022,0.32,0.29,-1.1,2.85,,,666185,0,9,Bot,,,,,543510,,,2.781859495196690,-130.21603497029100,-0.5199109166138620,3.1740683859401200,24.77602836703230,-28.972455203778300,2.95,1.4,,,,91.1,2333,7.1,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.43,,,,,,,,72,2,Slider,0,3,0,3,3,0,0,3,Standard,Standard,128,0,0.051,,
SL,2022-04-26,89.5,-2.41,5.27,"Díaz, Edwin",664056,621242,,swinging_strike,,,,,14,Harrison Bader pops out to second baseman Jeff McNeil.,R,R,R,STL,NYM,S,,,0,0,2022,0.16,0.26,0.54,0.81,,,666185,0,9,Bot,,,,,543510,,,7.0359114172386800,-130.2454369658830,-5.682717475655910,0.5526512014890300,24.397302928574000,-28.299868051506800,3.02,1.42,,,,91.2,2329,7.1,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.42,,,,,,,,72,1,Slider,0,3,0,3,3,0,0,3,Standard,Standard,169,0,-0.066,,
FF,2022-04-26,96.7,-2.61,4.99,"Díaz, Edwin",666185,621242,walk,ball,,,,,11,Dylan Carlson walks.,R,L,R,STL,NYM,B,,,3,0,2022,-1.03,1.08,-1.05,3.21,,,,0,9,Bot,,,,,543510,,,6.613797803695060,-140.69306253488600,-1.6620872743977900,-15.22086531131620,32.667118412192200,-17.66147555772890,3.46,1.62,,,,98.2,2221,7.2,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.29,,0.688744,0.7,1,0,0,,71,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,233,0.045,0.168,,
FF,2022-04-26,98.3,-2.51,4.95,"Díaz, Edwin",666185,621242,,ball,,,,,14,Dylan Carlson walks.,R,L,R,STL,NYM,B,,,2,0,2022,-1.24,1.21,2.23,1.41,,,,0,9,Bot,,,,,543510,,,15.986080552955300,-142.18201515296300,-7.027158268849700,-20.503708841257600,32.38398746563860,-14.17727645400990,3.44,1.6,,,,99.9,2413,7.5,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.04,,,,,,,,71,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,235,0,0.134,,
FF,2022-04-26,98.4,-2.56,4.94,"Díaz, Edwin",666185,621242,,ball,,,,,14,Dylan Carlson walks.,R,L,R,STL,NYM,B,,,1,0,2022,-1.03,1.23,1.29,1.83,,,,0,9,Bot,,,,,543510,,,13.094977971417300,-142.65786359590000,-5.893533271589310,-17.106160620417300,33.592329204219900,-14.112887000433500,3.54,1.65,,,,100.2,2416,7.5,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,52.98,,,,,,,,71,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Strategic,232,0,0.063,,
FF,2022-04-26,97.9,-2.53,4.9,"Díaz, Edwin",666185,621242,,ball,,,,,14,Dylan Carlson walks.,R,L,R,STL,NYM,B,,,0,0,2022,-1.15,1.15,1.71,1.95,,,,0,9,Bot,,,,,543510,,,14.418031368429200,-141.7964612975020,-5.159014366668910,-18.84800025120260,33.31993392852550,-15.60658487990650,3.39,1.62,,,,99.8,2300,7.7,662007,621242,543510,642086,643446,500871,596019,608671,607043,516782,52.83,,,,,,,,71,1,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shift,Standard,236,0,0.033,,
SL,2022-04-25,90.4,-2.26,5.14,"Díaz, Edwin",664056,621242,strikeout,swinging_strike,,,,,14,Harrison Bader strikes out swinging.,R,R,R,STL,NYM,S,2,,0,2,2022,0.38,0.14,1.05,0.85,,668800,,2,9,Bot,,,,,543510,,,7.564049361675000,-131.40227918927300,-5.079734886031620,2.763277811350710,27.59208064040340,-29.697484811330300,3.02,1.42,,,,91.7,2342,7.1,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.39,,0,0,1,0,0,,74,4,Slider,2,5,2,5,5,2,2,5,Standard,Strategic,142,-0.016,-0.204,,
SL,2022-04-25,90.9,-2.19,5.16,"Díaz, Edwin",664056,621242,,foul,,,,,3,Harrison Bader strikes out swinging.,R,R,R,STL,NYM,S,,,0,2,2022,0.18,0.18,0.31,3.04,,668800,,2,9,Bot,,,,,543510,,,5.995339565633580,-132.35900512520700,0.17412692676630100,0.9178395990724170,25.61539474077690,-30.235521833991100,3.02,1.42,119,74.7,8,92.8,2311,7.2,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.31,,,,,,,,74,3,Slider,2,5,2,5,5,2,2,5,Standard,Standard,128,0,0,,
SL,2022-04-25,91.3,-2.36,5.17,"Díaz, Edwin",664056,621242,,swinging_strike,,,,,9,Harrison Bader strikes out swinging.,R,R,R,STL,NYM,S,,,0,1,2022,0.09,0.26,0.64,1.53,,,668800,2,9,Bot,,,,,543510,,,7.469372005792510,-132.90197300831400,-3.9455588128475500,-0.39708103309591600,25.305744868163500,-28.54028516509110,3.02,1.42,,,,93.2,2377,7.1,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.35,,,,,,,,74,2,Slider,2,5,2,5,5,2,2,5,Standard,Standard,122,0.002,-0.048,,
FF,2022-04-25,98,-2.48,4.92,"Díaz, Edwin",664056,621242,,foul,,,,,3,Harrison Bader strikes out swinging.,R,R,R,STL,NYM,S,,,0,0,2022,-0.84,1.17,0.46,3.05,,,668800,2,9,Bot,,,,,543510,,,10.081391272048300,-142.47414311724900,-2.304853029216980,-13.696873464275000,30.91762704939620,-15.834458260613500,3.02,1.42,,,,99.9,2260,7.2,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.25,,,,,,,,74,1,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Standard,230,0,-0.035,,
FF,2022-04-25,98.8,-2.42,4.94,"Díaz, Edwin",668800,621242,walk,ball,,,,,14,Andrew Knizner walks.,R,R,R,STL,NYM,B,,,3,1,2022,-0.76,1.35,0.94,1.88,,,,2,9,Bot,,,,,543510,,,11.109977530476300,-143.3777103735610,-6.1110540853228100,-13.1293053334396,34.50207207166450,-12.314361517521900,3.33,1.51,,,,100.2,2341,7.3,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.19,,0.688744,0.7,1,0,0,,73,5,4-Seam Fastball,2,5,2,5,5,2,2,5,Strategic,Strategic,227,0.009,0.065,,
FF,2022-04-25,98,-2.42,4.98,"Díaz, Edwin",668800,621242,,ball,,,,,11,Andrew Knizner walks.,R,R,R,STL,NYM,B,,,2,1,2022,-0.66,1.39,-0.69,4.14,,,,2,9,Bot,,,,,543510,,,6.318250498927970,-142.5182310024500,0.05088513070161650,-10.507995727777000,34.92846186051740,-13.606181726098700,3.4,1.62,,,,99.3,2292,7.2,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.31,,,,,,,,73,4,4-Seam Fastball,2,5,2,5,5,2,2,5,Strategic,Strategic,230,0,0.039,,
FF,2022-04-25,97.8,-2.49,4.91,"Díaz, Edwin",668800,621242,,called_strike,,,,,8,Andrew Knizner walks.,R,R,R,STL,NYM,S,,,2,0,2022,-0.89,1.09,0.17,1.89,,,,2,9,Bot,,,,,543510,,,9.388061696586060,-142.07504503833000,-5.235749361980760,-14.207468917013100,32.061676305956,-16.33238140237530,3.28,1.55,,,,99.4,2186,7.2,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.26,,,,,,,,73,3,4-Seam Fastball,2,5,2,5,5,2,2,5,Strategic,Strategic,231,0,-0.023,,
FF,2022-04-25,98.2,-2.43,4.94,"Díaz, Edwin",668800,621242,,ball,,,,,14,Andrew Knizner walks.,R,R,R,STL,NYM,B,,,1,0,2022,-0.68,1.36,1.71,1.52,,,,2,9,Bot,,,,,543510,,,13.018303056084500,-142.3378214296070,-7.051537821016060,-12.113934065195000,30.914767270982800,-12.111900199794800,3.34,1.59,,,,100.1,2367,7.4,662008,621242,543510,642086,643446,500871,596019,608671,607043,516782,53.08,,,,,,,,73,2,4-Seam Fastball,2,5,2,5,5,2,2,5,Standard,Strategic,225,0,0.023,,
